1089747093	20230317	202303	2023	2023.2110	MDV	MALE	MDV								COP	POLICE						COP			1	193	193	19	4	-10.0	10	1	10	-11.7647058823529	3	Shawnee County, Kansas, United States	US	USKS	KS177	39.05	-95.7669	485051	3	Shawnee County, Kansas, United States	US	USKS		39.05	-95.7669	485051	3	Shawnee County, Kansas, United States	US	USKS		39.05	-95.7669	485051	20230317141500	https://www.yahoo.com/news/youth-arrested-fatal-shooting-1300-133939871.html
1089747094	20230317	202303	2023	2023.2110	MED	WRITER						MED													1	040	040	04	1	1.0	6	1	6	-6.82670667666917	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	0								4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20230317141500	http://roarnews.co.uk/2023/how-to-win-a-culture-war/
1089747095	20230317	202303	2023	2023.2110	MED	NEWSPAPER						MED													1	051	051	05	1	3.4	3	1	3	-1.38461538461539	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20230317141500	https://news.yahoo.com/duke-sussex-argued-could-not-133759809.html
1089747096	20230317	202303	2023	2023.2110	MED	PRESS ASSOCIATION						MED													0	051	051	05	1	3.4	10	1	10	-1.9277108433735	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20230317141500	https://news.yahoo.com/sc-politics-briefing-132024125.html
1089747097	20230317	202303	2023	2023.2110	MED	WEBSITE						MED													1	084	084	08	2	7.0	5	1	5	2.85087719298246	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20230317141500	https://www.finanznachrichten.de/nachrichten-2023-03/58587060-facilius-inc-cellular-vpn-s-new-ai-powered-filter-sets-a-new-standard-for-vpn-and-proxy-services-296.htm
1089747098	20230317	202303	2023	2023.2110	MED	PUBLICATION						MED													1	084	084	08	2	7.0	10	1	10	-0.69204152249135	1	Finland	FI	FI		64	26	FI	0								1	Finland	FI	FI		64	26	FI	20230317141500	https://www.prnewswire.com/news-releases/bioretec-ltds-annual-report-and-financial-statements-2022-are-published-301775070.html
1089747099	20230317	202303	2023	2023.2110	MED	MEDIA						MED													1	110	110	11	3	-2.0	10	1	10	-3.90625	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20230317141500	https://www.manutd.com/en/news/detail/erik-ten-hag-reveals-team-news-for-man-utd-v-fulham-fa-cup-quarter-final
1089747100	20230317	202303	2023	2023.2110	MED	MEDIA						MED													0	130	130	13	3	-4.4	8	1	8	-1.26091173617847	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20230317141500	https://www.dw.com/en/facebook-trump-and-netanyahu-author-etgar-keret-explains-why-the-world-is-under-threat/a-36262051
1089747101	20230317	202303	2023	2023.2110	MED	MEDIA						MED													0	130	130	13	3	-4.4	2	1	2	-1.26091173617847	1	Israel	IS	IS		31.5	34.75	IS	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20230317141500	https://www.dw.com/en/facebook-trump-and-netanyahu-author-etgar-keret-explains-why-the-world-is-under-threat/a-36262051
1089747102	20230317	202303	2023	2023.2110	MED	WEBSITE						MED			CAN	CANADIAN	CAN								1	112	112	11	3	-2.0	5	1	5	-3.64464692482916	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230317141500	https://www.theguardian.com/business/2023/mar/17/pornhub-owner-mindgeek-sold-to-private-equity-firm
1089747103	20230317	202303	2023	2023.2110	MED	NEWSPAPER						MED			GBR	UNITED KINGDOM	GBR								1	0213	021	02	1	3.4	2	1	2	-1.38461538461539	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20230317141500	https://news.yahoo.com/duke-sussex-argued-could-not-133759809.html
1089747104	20230317	202303	2023	2023.2110	MED	WRITER						MED			GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	2	1	2	-6.82670667666917	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20230317141500	http://roarnews.co.uk/2023/how-to-win-a-culture-war/
1089747105	20230317	202303	2023	2023.2110	MED	NEWSPAPER						MED			GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	2	1	2	-1.38461538461539	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20230317141500	https://news.yahoo.com/duke-sussex-argued-could-not-133759809.html
1089747106	20230317	202303	2023	2023.2110	MED	NEWSPAPER						MED			GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	3	1	3	-1.38461538461539	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	20230317141500	https://news.yahoo.com/duke-sussex-argued-could-not-133759809.html
1089747107	20230317	202303	2023	2023.2110	MED	NEWSPAPER						MED			GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	7	1	7	-1.38461538461539	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20230317141500	https://news.yahoo.com/duke-sussex-argued-could-not-133759809.html
1089747108	20230317	202303	2023	2023.2110	MED	MANAGING EDITOR						MED			LEG	SENATE						LEG			0	010	010	01	1	0.0	6	1	6	-2.72536687631028	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230317141500	https://www.bizpacreview.com/2023/03/17/media-strangely-has-no-curiosity-about-fetterman-despite-lengthy-absence-from-senate-1341632/
1089747109	20230317	202303	2023	2023.2110	MED	PUBLICATION						MED			LEG	PARLIAMENT						LEG			1	0841	084	08	2	7.0	5	1	5	-2.17391304347826	0								0								0								20230317141500	https://www.business-standard.com/article/politics/expulsion-or-suspension-bjp-has-both-options-but-oppn-will-fight-back-123031701023_1.html
1089747110	20230317	202303	2023	2023.2110	MED	JOURNALIST						MED			TGO	TOGO	TGO								1	173	173	17	4	-5.0	4	1	4	-4.49438202247191	1	Togo	TO	TO		8	1.166667	TO	1	Togo	TO	TO		8	1.166667	TO	1	Togo	TO	TO		8	1.166667	TO	20230317141500	https://www.newdelhitimes.com/two-togo-journalists-in-hiding-sentenced-for-insults/
1089747111	20230317	202303	2023	2023.2110	MED	MANAGING EDITOR						MED			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-2.72536687631028	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230317141500	https://www.bizpacreview.com/2023/03/17/media-strangely-has-no-curiosity-about-fetterman-despite-lengthy-absence-from-senate-1341632/
1089747112	20230317	202303	2023	2023.2110	MED	WEBSITE						MED			USA	ALASKA	USA								1	043	043	04	1	2.8	10	1	10	0.9765625	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20230317141500	https://verticalmag.com/news/new-technology-to-enhance-faa-weather-camera-program/
1089747113	20230317	202303	2023	2023.2110	MED	SPOKESMAN						MED			USAGOVEDU	VIRGINIA	USA					GOV	EDU		0	020	020	02	1	3.0	3	1	3	-1.39906728847435	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20230317141500	https://www.fauquier.com/news/in-virginia-school-boards-will-be-the-primary-deciders-on-ap-african-american-studies/article_5790b64e-c400-11ed-bd62-373010d0c4ff.html
1089747114	20230317	202303	2023	2023.2110	MEX	MEXICO	MEX																		0	010	010	01	1	0.0	4	1	4	-0.30674846625767	4	Baja California, Chiapas, Mexico	MX	MX05	19705	16.4167	-93.7833	6255325	0								4	Baja California, Chiapas, Mexico	MX	MX05	19705	16.4167	-93.7833	6255325	20230317141500	https://www.foxnews.com/us/georgia-college-student-life-support-mexico-spring-break-collapse-recovering-report
1089747115	20230317	202303	2023	2023.2110	MEX	MEXICO	MEX								CVL	MIGRANT						CVL			1	043	043	04	1	2.8	4	1	4	-3.07210031347962	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20230317141500	https://nacla.org/carne-y-arena-virtually-present-physically-invisible-review
1089747116	20230317	202303	2023	2023.2110	MEX	MEXICO	MEX								CVL	MIGRANT						CVL			1	043	043	04	1	2.8	1	1	1	-3.07210031347962	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20230317141500	https://nacla.org/carne-y-arena-virtually-present-physically-invisible-review
1089747117	20230317	202303	2023	2023.2110	MEX	MEXICO	MEX								MEXCVL	MEXICO	MEX					CVL			0	010	010	01	1	0.0	4	1	4	-3.07210031347962	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20230317141500	https://nacla.org/carne-y-arena-virtually-present-physically-invisible-review
1089747118	20230317	202303	2023	2023.2110	MEX	MEXICO	MEX								REF	REFUGEE						REF			1	043	043	04	1	2.8	4	1	4	-3.07210031347962	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20230317141500	https://nacla.org/carne-y-arena-virtually-present-physically-invisible-review
1089747119	20230317	202303	2023	2023.2110	MEX	MEXICO	MEX								REF	REFUGEE						REF			1	043	043	04	1	2.8	1	1	1	-3.07210031347962	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20230317141500	https://nacla.org/carne-y-arena-virtually-present-physically-invisible-review
1089747120	20230317	202303	2023	2023.2110	MIL	REGIMENT						MIL													1	043	043	04	1	2.8	1	1	1	4.07358738501971	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20230317141500	https://news.yahoo.com/kate-princess-of-wales-st-patricks-day-2023-132003890.html
1089747121	20230317	202303	2023	2023.2110	MIL	REGIMENT						MIL													1	043	043	04	1	2.8	1	1	1	4.07358738501971	4	Salisbury Plain, Wiltshire, United Kingdom	UK	UKP8	40139	51.2167	-1.83333	-2606984	0								1	Ireland	EI	EI		53	-8	EI	20230317141500	https://news.yahoo.com/kate-princess-of-wales-st-patricks-day-2023-132003890.html
1089747122	20230317	202303	2023	2023.2110	MIL	NAVAL						MIL													1	070	070	07	2	7.0	4	1	4	-2.57731958762887	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	0								3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	20230317141500	https://news.yahoo.com/mysterious-navy-boat-washed-north-133100853.html
1089747123	20230317	202303	2023	2023.2110	MIL	NAVAL						MIL													1	070	070	07	2	7.0	6	1	6	-2.57731958762887	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20230317141500	https://news.yahoo.com/mysterious-navy-boat-washed-north-133100853.html
1089747124	20230317	202303	2023	2023.2110	MIL	MILITARY PERSONNEL						MIL													1	173	173	17	4	-5.0	10	1	10	-7.84313725490196	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20230317141500	https://news.yahoo.com/belarus-weekly-lukashenko-visits-iran-113949199.html
1089747125	20230317	202303	2023	2023.2110	MIL	MILITARY OFFICIAL						MIL													1	190	190	19	4	-10.0	1	1	1	-4.65425531914894	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	0								1	Syria	SY	SY		35	38	SY	20230317141500	https://www.newdelhitimes.com/us-general-islamic-state-afghan-affiliate-closer-to-attacking-western-targets/
1089747126	20230317	202303	2023	2023.2110	MIL	MILITARY OFFICIAL						MIL													1	190	190	19	4	-10.0	4	1	4	-4.65425531914894	1	Syria	SY	SY		35	38	SY	0								1	Syria	SY	SY		35	38	SY	20230317141500	https://www.newdelhitimes.com/us-general-islamic-state-afghan-affiliate-closer-to-attacking-western-targets/
1089747127	20230317	202303	2023	2023.2110	MIL	MILITARY						MIL			AFR	AFRICA	AFR								0	0312	031	03	1	5.2	10	1	10	2.04778156996587	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20230317141500	https://www.devdiscourse.com/article/law-order/2383411-india-to-host-military-wargame-with-african-nations
1089747128	20230317	202303	2023	2023.2110	MIL	MILITARY						MIL			AFR	AFRICA	AFR								1	036	036	03	1	4.0	15	1	10	2.04778156996587	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20230317141500	https://www.devdiscourse.com/article/law-order/2383411-india-to-host-military-wargame-with-african-nations
1089747129	20230317	202303	2023	2023.2110	MIL	MILITARY						MIL			BUS	AIRLINE						BUS			0	046	046	04	1	7.0	10	1	10	0.37144036318613	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20230317141500	https://www.flightglobal.com/flight-international/how-saf-experimentation-is-fuelling-change-for-military-operators/152500.article
1089747130	20230317	202303	2023	2023.2110	MIL	LIEUTENANT						MIL			CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	10	1	10	-8.37988826815642	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20230317141500	https://www.theolivepress.es/spain-news/2023/03/17/police-chief-arrested-for-helping-illegal-cigarette-manufacturing-gang-in-spains-valencia-area/
1089747131	20230317	202303	2023	2023.2110	MIL	COLONEL						MIL			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	1	1	1	4.07358738501971	4	Salisbury Plain, Wiltshire, United Kingdom	UK	UKP8	40139	51.2167	-1.83333	-2606984	1	Ireland	EI	EI		53	-8	EI	4	Aldershot, Hampshire, United Kingdom	UK	UKF2	40133	51.25	-0.766667	-2588049	20230317141500	https://news.yahoo.com/kate-princess-of-wales-st-patricks-day-2023-132003890.html
1089747132	20230317	202303	2023	2023.2110	MIL	COLONEL						MIL			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	1	4	4.07358738501971	1	Ireland	EI	EI		53	-8	EI	4	Aldershot, Hampshire, United Kingdom	UK	UKF2	40133	51.25	-0.766667	-2588049	4	Aldershot, Hampshire, United Kingdom	UK	UKF2	40133	51.25	-0.766667	-2588049	20230317141500	https://news.yahoo.com/kate-princess-of-wales-st-patricks-day-2023-132003890.html
1089747133	20230317	202303	2023	2023.2110	MIL	COLONEL						MIL			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	1	1	1	4.07358738501971	1	Ireland	EI	EI		53	-8	EI	4	Aldershot, Hampshire, United Kingdom	UK	UKF2	40133	51.25	-0.766667	-2588049	4	Salisbury Plain, Wiltshire, United Kingdom	UK	UKP8	40139	51.2167	-1.83333	-2606984	20230317141500	https://news.yahoo.com/kate-princess-of-wales-st-patricks-day-2023-132003890.html
1089747134	20230317	202303	2023	2023.2110	MIL	COLONEL						MIL			IRL	IRISH	IRL								1	042	042	04	1	1.9	2	1	2	4.07358738501971	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	4	Aldershot, Hampshire, United Kingdom	UK	UKF2	40133	51.25	-0.766667	-2588049	20230317141500	https://news.yahoo.com/kate-princess-of-wales-st-patricks-day-2023-132003890.html
1089747135	20230317	202303	2023	2023.2110	MIL	COLONEL						MIL			IRLMIL	IRISH	IRL					MIL			1	042	042	04	1	1.9	2	1	2	4.07358738501971	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20230317141500	https://news.yahoo.com/kate-princess-of-wales-st-patricks-day-2023-132003890.html
1089747136	20230317	202303	2023	2023.2110	MIL	ARMY						MIL			JUD	CHIEF JUSTICE						JUD			1	190	190	19	4	-10.0	10	2	10	-1.51817884048477	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20230317141500	https://www.dailyexcelsior.com/opposition-mps-write-to-president-for-action-against-social-media-trolling-of-cji-chandrachud/
1089747137	20230317	202303	2023	2023.2110	MLI	MALIAN	MLI								MOS	MUSLIM				MOS					1	010	010	01	1	0.0	3	1	3	-1.75718849840256	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20230317141500	https://international.la-croix.com/news/politics/muslim-group-fights-to-remove-secularism-from-malis-draft-constitution/17470
1089747138	20230317	202303	2023	2023.2110	MLI	MALIAN	MLI								MOS	MUSLIM				MOS					1	020	020	02	1	3.0	3	1	3	-1.75718849840256	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20230317141500	https://international.la-croix.com/news/politics/muslim-group-fights-to-remove-secularism-from-malis-draft-constitution/17470
1089747139	20230317	202303	2023	2023.2110	MLI	MALIAN	MLI								MOS	MUSLIM				MOS					1	110	110	11	3	-2.0	3	1	3	-1.75718849840256	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20230317141500	https://international.la-croix.com/news/politics/muslim-group-fights-to-remove-secularism-from-malis-draft-constitution/17470
1089747140	20230317	202303	2023	2023.2110	MMRGOVMIL	MYANMAR	MMR					GOV	MIL		CVL	CIVILIAN						CVL			0	016	016	01	1	-2.0	2	1	2	-3.21428571428572	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20230317141500	https://www.newdelhitimes.com/un-envoy-sees-no-prospect-for-political-settlement-in-myanmar/
1089747141	20230317	202303	2023	2023.2110	MNCIRL	RYANAIR	IRL					MNC			GBRBUS	UNITED KINGDOM	GBR					BUS			0	011	011	01	1	-0.1	2	1	2	0	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230317141500	https://www.mirror.co.uk/money/holidaymakers-owed-45million-refunds-airlines-29484699
1089747142	20230317	202303	2023	2023.2110	MNCIRL	RYANAIR	IRL					MNC			GBRBUS	UNITED KINGDOM	GBR					BUS			0	124	124	12	3	-4.0	2	1	2	0	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230317141500	https://www.mirror.co.uk/money/holidaymakers-owed-45million-refunds-airlines-29484699
1089747143	20230317	202303	2023	2023.2110	MNCKOR	SAMSUNG	KOR					MNC													1	020	020	02	1	3.0	20	1	10	-4.85232067510548	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20230317141500	https://www.mirror.co.uk/tech/samsung-galaxy-bug-exynos-wifi-29485169
